"day","tmpf","relh","sknt","alti","vsby"
"2016-01-09 22:20:00",21.2,85.74,2,29.83,1.49
"2016-01-09 22:50:00",21.2,85.74,2,29.83,1.68
"2016-01-09 23:20:00",21.2,85.74,3,29.83,1.68
"2016-01-09 23:50:00",21.2,85.74,2,29.83,1.8
"2016-01-10 00:20:00",21.2,85.74,2,29.83,1.8
"2016-01-10 00:50:00",21.2,85.74,2,29.83,1.74
"2016-01-10 01:20:00",21.2,85.74,2,29.83,1.8
"2016-01-10 01:50:00",21.2,85.74,1,29.83,1.8
"2016-01-10 02:20:00",21.2,85.74,2,29.83,1.8
"2016-01-10 02:50:00",21.2,92.63,2,29.83,1.8
"2016-01-10 03:20:00",21.2,92.63,4,29.83,1.8
"2016-01-10 03:50:00",21.2,92.63,5,29.83,1.86
"2016-01-10 04:20:00",21.2,85.74,4,29.83,1.86
"2016-01-10 04:50:00",23,79.47,4,29.83,1.86
"2016-01-10 05:20:00",23,85.85,4,29.83,1.86
"2016-01-10 05:50:00",23,85.85,3,29.83,1.62
"2016-01-10 06:20:00",23,85.85,3,29.85,1.8
"2016-01-10 06:50:00",23,85.85,3,29.85,1.8
"2016-01-10 07:20:00",23,79.47,5,29.85,1.8
"2016-01-10 07:50:00",23,85.85,5,29.85,1.8
"2016-01-10 08:20:00",24.8,79.62,5,29.85,1.8
"2016-01-10 08:50:00",24.8,79.62,5,29.85,1.8
"2016-01-10 09:20:00",24.8,85.96,5,29.85,2.49
"2016-01-10 09:50:00",24.8,92.74,5,29.85,2.49
"2016-01-10 10:20:00",24.8,92.74,8,29.83,1.62
"2016-01-10 10:50:00",26.6,86.07,8,29.83,1.62
"2016-01-10 11:20:00",26.6,86.07,8,29.83,1.62
"2016-01-10 11:50:00",26.6,86.07,7,29.83,1.62
"2016-01-10 12:20:00",26.6,86.07,6,29.83,2.49
"2016-01-10 12:50:00",28.4,86.18,7,29.83,2.49
"2016-01-10 13:20:00",28.4,86.18,7,29.83,2.49
"2016-01-10 13:50:00",26.6,86.07,8,29.8,2.49
"2016-01-10 14:20:00",26.6,86.07,7,29.83,2.49
"2016-01-10 14:50:00",26.6,86.07,8,29.8,1.86
"2016-01-10 15:20:00",26.6,86.07,6,29.8,1.86
"2016-01-10 15:50:00",26.6,86.07,7,29.8,1.8
"2016-01-10 16:20:00",26.6,86.07,8,29.8,1.8
"2016-01-10 16:50:00",26.6,86.07,8,29.8,1.8
"2016-01-10 17:20:00",24.8,85.96,8,29.8,1.8
"2016-01-10 17:50:00",24.8,85.96,8,29.8,1.86
"2016-01-10 18:20:00",24.8,85.96,9,29.8,1.86
"2016-01-10 18:50:00",24.8,85.96,9,29.77,2.49
"2016-01-10 19:20:00",24.8,85.96,8,29.77,2.49
"2016-01-10 19:50:00",24.8,85.96,8,29.77,2.49
"2016-01-10 20:20:00",24.8,85.96,8,29.77,2.49
"2016-01-10 20:50:00",24.8,85.96,8,29.77,2.49
"2016-01-10 21:20:00",23,92.69,8,29.77,2.49
"2016-01-10 21:50:00",23,85.85,4,29.77,2.49
"2016-01-10 22:20:00",23,92.69,6,29.77,2.49
"2016-01-10 22:50:00",23,85.85,8,29.74,2.49
"2016-01-10 23:20:00",23,85.85,9,29.74,2.49
"2016-01-10 23:50:00",23,92.69,11,29.74,2.49
"2016-01-11 00:20:00",23,92.69,10,29.74,2.49
"2016-01-11 00:50:00",23,92.69,11,29.71,2.49
"2016-01-11 01:20:00",23,92.69,10,29.71,2.49
"2016-01-11 01:50:00",23,92.69,9,29.74,2.49
"2016-01-11 02:20:00",23,92.69,11,29.71,2.49
"2016-01-11 02:50:00",23,92.69,12,29.71,2.49
"2016-01-11 03:20:00",23,92.69,10,29.71,2.49
"2016-01-11 03:50:00",23,92.69,10,29.71,2.49
"2016-01-11 04:20:00",23,92.69,11,29.71,2.49
"2016-01-11 04:50:00",23,92.69,12,29.68,2.49
"2016-01-11 05:20:00",23,92.69,11,29.65,2.49
"2016-01-11 05:50:00",23,92.69,10,29.65,2.49
"2016-01-11 06:20:00",23,92.69,13,29.62,2.49
"2016-01-11 06:50:00",23,92.69,11,29.65,2.73
"2016-01-11 07:20:00",23,92.69,11,29.62,2.73
"2016-01-11 07:50:00",23,92.69,12,29.62,2.73
"2016-01-11 08:20:00",23,92.69,13,29.59,2.73
"2016-01-11 08:50:00",24.8,85.96,10,29.59,2.73
"2016-01-11 09:20:00",24.8,85.96,13,29.59,2.73
"2016-01-11 09:50:00",24.8,85.96,13,29.59,2.73
"2016-01-11 10:20:00",24.8,85.96,13,29.56,2.73
"2016-01-11 10:50:00",24.8,85.96,14,29.53,2.73
"2016-01-11 11:20:00",24.8,92.74,14,29.5,2.73
"2016-01-11 11:50:00",24.8,92.74,15,29.5,2.73
"2016-01-11 12:20:00",24.8,92.74,15,29.47,1.24
"2016-01-11 12:30:00",24.8,92.74,15,29.47,0.81
"2016-01-11 12:50:00",24.8,92.74,14,29.47,0.56
"2016-01-11 13:09:00",24.8,92.74,13,29.47,0.5
"2016-01-11 13:20:00",24.8,92.74,12,29.44,0.62
"2016-01-11 13:35:00",24.8,92.74,12,29.44,1.55
"2016-01-11 13:42:00",24.8,92.74,13,29.44,0.81
"2016-01-11 14:20:00",24.8,92.74,13,29.44,1.62
"2016-01-11 14:41:00",24.8,92.74,13,29.41,0.75
"2016-01-11 14:50:00",24.8,92.74,13,29.41,0.56
"2016-01-11 15:20:00",24.8,92.74,12,29.41,1.06
"2016-01-11 15:50:00",24.8,92.74,13,29.41,1.86
"2016-01-11 17:50:00",26.6,86.07,12,29.35,1.86
"2016-01-11 18:05:00",26.6,86.07,10,29.35,1.86
"2016-01-11 18:20:00",26.6,92.8,11,29.35,1.86
"2016-01-11 18:50:00",26.6,92.8,11,29.35,1.86
"2016-01-11 19:20:00",26.6,92.8,11,29.35,1.86
"2016-01-11 19:50:00",26.6,92.8,11,29.35,1.43
"2016-01-11 20:20:00",26.6,92.8,10,29.32,1.37
"2016-01-11 20:50:00",26.6,100,10,29.32,1.86
"2016-01-11 21:20:00",26.6,100,10,29.32,0.75
"2016-01-11 21:50:00",26.6,100,9,29.32,1.43
"2016-01-11 22:20:00",26.6,100,9,29.29,1.43
"2016-01-11 22:50:00",26.6,100,7,29.29,1.86
"2016-01-11 23:20:00",26.6,100,9,29.26,1.86
"2016-01-11 23:50:00",26.6,100,8,29.26,2.49
"2016-01-12 00:20:00",26.6,100,7,29.23,2.49
"2016-01-12 00:50:00",26.6,100,5,29.23,2.49
"2016-01-12 01:20:00",26.6,92.8,5,29.23,2.49
"2016-01-12 01:50:00",26.6,92.8,5,29.21,2.49
"2016-01-12 02:20:00",26.6,92.8,7,29.21,2.49
"2016-01-12 02:50:00",26.6,92.8,6,29.21,2.49
"2016-01-12 03:20:00",26.6,92.8,4,29.18,2.49
"2016-01-12 03:50:00",26.6,92.8,4,29.15,2.49
"2016-01-12 04:20:00",26.6,92.8,4,29.15,2.49
"2016-01-12 04:50:00",24.8,92.74,4,29.12,2.49
"2016-01-12 04:52:00",24.8,92.74,3,29.12,2.49
"2016-01-12 04:56:00",24.8,92.74,3,29.15,2.49
"2016-01-12 05:20:00",24.8,92.74,3,29.12,2.49
"2016-01-12 05:50:00",24.8,92.74,3,29.12,2.49
"2016-01-12 06:20:00",24.8,92.74,5,29.09,2.73
"2016-01-12 06:50:00",24.8,92.74,5,29.12,2.73
"2016-01-12 07:20:00",24.8,92.74,4,29.12,2.73
"2016-01-12 07:50:00",24.8,92.74,3,29.12,2.73
"2016-01-12 08:08:00",24.8,92.74,4,29.12,1.8
"2016-01-12 08:20:00",24.8,92.74,5,29.12,1.18
"2016-01-12 08:50:00",24.8,92.74,5,29.09,1.43
"2016-01-12 09:20:00",24.8,92.74,7,29.09,1.24
"2016-01-12 09:30:00",24.8,92.74,6,29.09,1.49
"2016-01-12 09:50:00",24.8,92.74,7,29.09,1.43
"2016-01-12 10:20:00",24.8,92.74,6,29.09,1.74
"2016-01-12 10:35:00",24.8,92.74,6,29.09,1.74
"2016-01-12 10:50:00",24.8,92.74,7,29.09,1.8
"2016-01-12 11:20:00",24.8,92.74,8,29.06,1.8
"2016-01-12 11:50:00",24.8,100,10,29.09,1.86
"2016-01-12 12:20:00",24.8,100,8,29.09,1.86
"2016-01-12 12:50:00",24.8,100,7,29.09,1.86
"2016-01-12 13:20:00",26.6,92.8,9,29.12,2.49
"2016-01-12 13:50:00",24.8,100,7,29.12,1.55
"2016-01-12 14:20:00",24.8,100,7,29.12,1.18
"2016-01-12 14:30:00",24.8,100,9,29.12,0.93
"2016-01-12 14:50:00",24.8,100,8,29.12,0.56
"2016-01-12 15:20:00",24.8,100,9,29.12,0.93
"2016-01-12 15:50:00",24.8,100,8,29.15,1.12
"2016-01-12 16:20:00",24.8,100,8,29.15,1.43
"2016-01-12 16:50:00",24.8,100,7,29.15,1.62
"2016-01-12 17:20:00",24.8,100,8,29.15,1.62
"2016-01-12 17:50:00",23,100,10,29.18,1.8
"2016-01-12 18:20:00",23,100,11,29.18,1.8
"2016-01-12 18:50:00",23,92.69,8,29.18,1.8
"2016-01-12 19:20:00",23,92.69,9,29.21,1.86
"2016-01-12 19:50:00",23,92.69,7,29.21,1.86
"2016-01-12 20:20:00",23,92.69,7,29.21,1.86
"2016-01-12 20:50:00",23,92.69,7,29.21,1.86
"2016-01-12 21:20:00",23,92.69,6,29.21,1.86
"2016-01-12 21:50:00",23,92.69,7,29.23,1.86
"2016-01-12 22:20:00",23,92.69,7,29.23,1.86
"2016-01-12 22:50:00",23,92.69,5,29.23,1.86
"2016-01-12 23:20:00",23,100,6,29.23,1.86
"2016-01-12 23:50:00",24.8,92.74,6,29.23,1.86
"2016-01-13 00:20:00",24.8,92.74,7,29.23,1.86
"2016-01-13 00:50:00",24.8,85.96,10,29.23,1.86
"2016-01-13 01:20:00",24.8,85.96,7,29.23,2.49
"2016-01-13 01:50:00",24.8,79.62,6,29.23,2.49
"2016-01-13 02:20:00",24.8,85.96,8,29.26,2.49
"2016-01-13 02:50:00",24.8,85.96,10,29.26,2.49
"2016-01-13 03:20:00",24.8,85.96,11,29.29,2.49
"2016-01-13 03:50:00",24.8,85.96,10,29.29,2.49
"2016-01-13 04:20:00",24.8,92.74,8,29.29,2.49
"2016-01-13 04:50:00",24.8,92.74,8,29.29,2.49
"2016-01-13 05:20:00",24.8,92.74,7,29.29,2.49
"2016-01-13 05:50:00",24.8,92.74,7,29.29,2.49
"2016-01-13 06:20:00",26.6,92.8,8,29.29,2.49
"2016-01-13 06:50:00",26.6,92.8,9,29.29,2.73
"2016-01-13 07:20:00",26.6,100,9,29.32,2.73
"2016-01-13 07:50:00",28.4,92.86,10,29.32,2.49
"2016-01-13 08:20:00",28.4,92.86,7,29.32,2.49
"2016-01-13 08:50:00",28.4,92.86,12,29.32,2.49
"2016-01-13 09:20:00",28.4,92.86,9,29.32,2.73
"2016-01-13 09:50:00",28.4,92.86,11,29.32,2.73
"2016-01-13 10:20:00",30.2,80.07,14,29.32,4.35
"2016-01-13 10:50:00",30.2,80.07,14,29.32,4.97
"2016-01-13 11:20:00",30.2,80.07,14,29.32,4.97
"2016-01-13 11:50:00",30.2,74.26,13,29.32,4.97
"2016-01-13 12:20:00",30.2,80.07,12,29.32,4.97
"2016-01-13 12:50:00",30.2,80.07,11,29.32,6.21
"2016-01-13 13:20:00",28.4,79.92,13,29.32,6.21
"2016-01-13 13:50:00",28.4,79.92,14,29.32,6.21
"2016-01-13 14:20:00",28.4,74.08,11,29.35,6.21
"2016-01-13 14:50:00",28.4,74.08,14,29.35,6.21
"2016-01-13 15:20:00",26.6,79.77,16,29.35,6.21
"2016-01-13 15:50:00",26.6,79.77,12,29.38,6.21
"2016-01-13 16:20:00",26.6,79.77,12,29.38,6.21
"2016-01-13 16:50:00",24.8,79.62,12,29.38,6.21
"2016-01-13 17:20:00",24.8,73.7,13,29.41,6.21
"2016-01-13 17:50:00",24.8,73.7,11,29.41,6.21
"2016-01-13 18:20:00",23,79.47,10,29.41,6.21
"2016-01-13 18:50:00",23,79.47,9,29.41,6.21
"2016-01-13 19:20:00",21.2,85.74,9,29.44,6.21
"2016-01-13 19:50:00",21.2,85.74,9,29.44,6.21
"2016-01-13 20:20:00",21.2,85.74,9,29.44,6.21
"2016-01-13 20:50:00",21.2,85.74,7,29.44,6.21
"2016-01-13 21:20:00",21.2,92.63,7,29.44,4.35
"2016-01-13 21:50:00",21.2,92.63,7,29.47,4.35
"2016-01-13 22:20:00",23,85.85,10,29.44,2.49
"2016-01-13 22:50:00",23,92.69,9,29.47,2.49
"2016-01-13 23:20:00",23,92.69,8,29.44,2.49
"2016-01-13 23:50:00",23,92.69,9,29.47,1.74
"2016-01-14 00:20:00",23,92.69,10,29.47,2.49
"2016-01-14 00:50:00",24.8,92.74,13,29.47,1.8
"2016-01-14 01:20:00",24.8,92.74,15,29.47,1.18
"2016-01-14 01:50:00",24.8,85.96,15,29.47,1.8
"2016-01-14 02:20:00",24.8,92.74,15,29.47,1.55
"2016-01-14 02:50:00",24.8,92.74,13,29.47,1.68
"2016-01-14 03:04:00",23,92.69,15,29.5,0.19
"2016-01-14 03:14:00",23,92.69,15,29.5,0.5
"2016-01-14 03:20:00",23,92.69,14,29.5,0.62
"2016-01-14 03:50:00",23,92.69,13,29.5,0.75
"2016-01-14 03:56:00",23,92.69,14,29.53,0.5
"2016-01-14 04:01:00",23,92.69,12,29.53,0.37
"2016-01-14 04:20:00",23,92.69,9,29.53,0.75
"2016-01-14 04:50:00",23,92.69,12,29.53,0.93
"2016-01-14 05:20:00",23,92.69,8,29.53,0.99
"2016-01-14 05:50:00",23,85.85,10,29.53,1.74
"2016-01-14 06:20:00",23,85.85,9,29.56,1.8
"2016-01-14 06:50:00",21.2,92.63,9,29.59,2.49
"2016-01-14 07:12:00",23,85.85,10,29.59,1.62
"2016-01-14 07:20:00",23,85.85,8,29.59,1.62
"2016-01-14 07:50:00",23,85.85,10,29.59,1.24
"2016-01-14 08:20:00",23,92.69,10,29.62,0.87
"2016-01-14 08:50:00",23,92.69,8,29.62,1.74
"2016-01-14 09:20:00",23,85.85,8,29.62,4.35
"2016-01-14 09:37:00",23,85.85,8,29.62,1.8
"2016-01-14 09:50:00",23,85.85,8,29.65,1.49
"2016-01-14 10:20:00",23,92.69,7,29.65,0.68
"2016-01-14 10:50:00",23,92.69,5,29.65,1.24
"2016-01-14 11:07:00",23,92.69,7,29.65,1.55
"2016-01-14 11:20:00",23,92.69,9,29.65,1.8
"2016-01-14 11:50:00",24.8,92.74,11,29.65,0.81
"2016-01-14 12:20:00",24.8,92.74,11,29.65,1.55
"2016-01-14 12:41:00",24.8,92.74,13,29.68,0.87
"2016-01-14 12:50:00",24.8,92.74,12,29.68,1.3
"2016-01-14 13:20:00",24.8,92.74,11,29.68,1.74
"2016-01-14 13:50:00",24.8,92.74,11,29.68,1.8
"2016-01-14 13:58:00",24.8,92.74,12,29.68,0.93
"2016-01-14 14:20:00",24.8,92.74,9,29.68,1.12
"2016-01-14 14:50:00",24.8,92.74,10,29.71,1.8
"2016-01-14 15:20:00",24.8,85.96,11,29.71,2.49
"2016-01-14 15:50:00",24.8,85.96,10,29.71,2.49
"2016-01-14 16:20:00",23,92.69,10,29.71,2.49
"2016-01-14 16:50:00",24.8,85.96,9,29.74,2.49
"2016-01-14 17:20:00",23,92.69,11,29.74,4.35
"2016-01-14 17:50:00",23,92.69,9,29.74,4.35
"2016-01-14 18:20:00",23,85.85,9,29.74,4.35
"2016-01-14 18:50:00",23,85.85,7,29.74,4.35
"2016-01-14 19:20:00",21.2,92.63,8,29.77,4.35
"2016-01-14 19:50:00",21.2,92.63,6,29.77,4.97
"2016-01-14 20:20:00",19.4,92.57,6,29.77,4.35
"2016-01-14 20:50:00",19.4,92.57,6,29.77,4.35
"2016-01-14 21:20:00",17.6,100,6,29.77,4.35
"2016-01-14 21:50:00",15.8,92.44,6,29.77,2.49
"2016-01-14 22:20:00",15.8,92.44,5,29.77,1.37
"2016-01-14 22:26:00",15.8,100,5,29.77,0.81
"2016-01-14 22:50:00",15.8,100,4,29.8,0.37
"2016-01-14 23:07:00",15.8,100,5,29.77,0.22
"2016-01-14 23:20:00",15.8,92.44,3,29.77,0.22
"2016-01-14 23:50:00",14,92.38,3,29.8,1.3
"2016-01-15 00:20:00",15.8,92.44,3,29.8,1.3
"2016-01-15 00:50:00",14,92.38,3,29.8,1.12
"2016-01-15 01:20:00",12.2,92.32,3,29.8,0.81
"2016-01-15 01:50:00",12.2,92.32,4,29.8,0.06
"2016-01-15 02:20:00",12.2,92.32,4,29.8,0.03
"2016-01-15 02:50:00",12.2,92.32,3,29.8,0.06
"2016-01-15 03:20:00",12.2,92.32,4,29.8,0.06
"2016-01-15 03:50:00",12.2,92.32,3,29.8,0.06
"2016-01-15 04:20:00",10.4,78.35,2,29.8,0.06
"2016-01-15 04:50:00",10.4,78.35,3,29.8,0.06
"2016-01-15 05:20:00",10.4,78.35,3,29.8,0.06
"2016-01-15 05:50:00",10.4,85.05,2,29.83,0.06
"2016-01-15 06:20:00",8.6,84.93,2,29.83,0.09
"2016-01-15 06:50:00",6.8,84.8,2,29.83,1.43
"2016-01-15 07:20:00",8.6,84.93,2,29.83,2.49
"2016-01-15 07:50:00",5,92.06,2,29.83,2.73
"2016-01-15 08:20:00",8.6,84.93,1,29.83,2.73
"2016-01-15 08:50:00",10.4,92.25,2,29.85,2.73
"2016-01-15 09:20:00",14,85.28,3,29.85,1.74
"2016-01-15 09:50:00",19.4,85.63,1,29.83,1.12
"2016-01-15 10:20:00",19.4,92.57,1,29.83,1.43
"2016-01-15 10:50:00",19.4,85.63,1,29.83,1.74
"2016-01-15 11:20:00",19.4,85.63,3,29.83,1.8
"2016-01-15 11:50:00",21.2,85.74,2,29.85,1.8
"2016-01-15 12:20:00",21.2,85.74,2,29.85,2.73
"2016-01-15 12:50:00",21.2,92.63,2,29.85,4.35
"2016-01-15 13:20:00",21.2,79.31,3,29.83,4.35
"2016-01-15 13:50:00",19.4,79.16,2,29.85,4.35
"2016-01-15 14:20:00",17.6,85.51,2,29.85,4.35
"2016-01-15 14:50:00",19.4,85.63,0,29.85,4.35
"2016-01-15 15:20:00",19.4,85.63,3,29.85,4.35
"2016-01-15 15:50:00",19.4,85.63,1,29.85,4.35
"2016-01-15 16:20:00",19.4,85.63,1,29.83,4.35
"2016-01-15 16:50:00",19.4,85.63,3,29.83,4.35
"2016-01-15 17:20:00",19.4,85.63,4,29.85,4.35
"2016-01-15 17:50:00",19.4,85.63,3,29.83,4.35
"2016-01-15 18:20:00",21.2,79.31,4,29.83,4.35
"2016-01-15 18:50:00",17.6,85.51,3,29.83,4.35
"2016-01-15 19:20:00",15.8,72.73,2,29.83,4.35
"2016-01-15 19:50:00",15.8,72.73,3,29.83,4.35
"2016-01-15 20:20:00",15.8,78.84,3,29.83,4.35
"2016-01-15 20:50:00",15.8,85.4,4,29.83,4.35
"2016-01-15 21:20:00",17.6,85.51,4,29.83,4.35
"2016-01-15 21:50:00",17.6,92.5,7,29.83,4.35
"2016-01-15 22:20:00",17.6,92.5,6,29.83,4.35
"2016-01-15 22:50:00",17.6,85.51,7,29.8,4.35
"2016-01-15 23:20:00",15.8,85.4,6,29.8,4.35
"2016-01-15 23:50:00",14,92.38,7,29.8,2.49
"2016-01-16 00:20:00",15.8,85.4,5,29.8,2.49
"2016-01-16 00:50:00",15.8,92.44,7,29.8,2.49
"2016-01-16 01:20:00",15.8,92.44,7,29.8,2.49
"2016-01-16 01:50:00",15.8,92.44,6,29.77,2.49
"2016-01-16 02:20:00",15.8,92.44,7,29.77,2.49
"2016-01-16 02:50:00",15.8,92.44,10,29.77,2.49
"2016-01-16 03:20:00",17.6,85.51,9,29.77,2.49
"2016-01-16 03:50:00",15.8,92.44,10,29.77,2.49
"2016-01-16 04:20:00",15.8,92.44,11,29.77,2.49
"2016-01-16 04:50:00",15.8,92.44,11,29.77,2.49
"2016-01-16 05:20:00",17.6,92.5,10,29.77,2.49
"2016-01-16 05:50:00",17.6,85.51,10,29.77,2.49
"2016-01-16 06:20:00",17.6,85.51,11,29.77,4.97
"2016-01-16 06:50:00",15.8,85.4,12,29.77,4.97
"2016-01-16 07:20:00",15.8,85.4,13,29.77,6.21
"2016-01-16 07:50:00",15.8,85.4,12,29.77,6.21
"2016-01-16 08:20:00",15.8,85.4,14,29.77,6.21
"2016-01-16 08:50:00",15.8,78.84,11,29.74,6.21
"2016-01-16 09:20:00",15.8,78.84,13,29.74,6.21
"2016-01-16 09:50:00",15.8,78.84,14,29.77,6.21
"2016-01-16 10:20:00",15.8,67.05,14,29.77,6.21
"2016-01-16 10:50:00",15.8,61.77,14,29.77,6.21
"2016-01-16 11:20:00",17.6,57.14,12,29.77,6.21
"2016-01-16 11:50:00",17.6,62.02,13,29.77,6.21
"2016-01-16 12:20:00",19.4,57.41,12,29.77,6.21
"2016-01-16 12:50:00",19.4,57.41,9,29.8,6.21
"2016-01-16 13:20:00",17.6,62.02,12,29.8,6.21
"2016-01-16 13:50:00",15.8,67.05,10,29.8,6.21
"2016-01-16 14:20:00",15.8,67.05,9,29.83,6.21
"2016-01-16 14:50:00",14,72.53,9,29.83,6.21
"2016-01-16 15:20:00",14,78.68,7,29.83,6.21
"2016-01-16 15:50:00",12.2,92.32,7,29.83,6.21
"2016-01-16 16:20:00",12.2,92.32,5,29.85,6.21
"2016-01-16 16:50:00",14,92.38,6,29.85,2.49
"2016-01-16 17:20:00",14,92.38,7,29.85,1.55
"2016-01-16 17:50:00",14,92.38,8,29.88,0.93
"2016-01-16 18:20:00",15.8,92.44,6,29.88,0.75
"2016-01-16 18:50:00",14,92.38,8,29.88,0.56
"2016-01-16 19:20:00",15.8,92.44,8,29.88,0.56
"2016-01-16 19:50:00",15.8,92.44,6,29.88,1.12
"2016-01-16 20:20:00",17.6,92.5,8,29.88,1.49
"2016-01-16 20:50:00",17.6,92.5,8,29.88,1.74
"2016-01-16 21:20:00",17.6,92.5,9,29.88,1.74
"2016-01-16 21:50:00",17.6,92.5,8,29.91,1.86
"2016-01-16 22:20:00",17.6,92.5,6,29.91,1.86
"2016-01-16 22:50:00",17.6,92.5,6,29.91,1.74
"2016-01-16 23:20:00",17.6,92.5,7,29.91,1.62
"2016-01-16 23:50:00",15.8,92.44,6,29.91,1.62
"2016-01-17 00:20:00",15.8,92.44,4,29.91,1.62
"2016-01-17 00:50:00",15.8,92.44,4,29.91,1.55
"2016-01-17 01:20:00",14,92.38,1,29.91,1.68
"2016-01-17 01:50:00",14,92.38,3,29.91,1.68
"2016-01-17 02:20:00",14,85.28,3,29.91,1.74
"2016-01-17 02:50:00",14,92.38,3,29.94,1.74
"2016-01-17 03:20:00",14,85.28,5,29.94,2.49
"2016-01-17 03:50:00",12.2,92.32,4,29.94,2.49
"2016-01-17 04:20:00",12.2,92.32,2,29.94,2.49
"2016-01-17 04:50:00",12.2,92.32,4,29.94,1.8
"2016-01-17 05:20:00",12.2,85.17,5,29.94,1.8
"2016-01-17 05:41:00",12.2,85.17,4,29.94,1.8
"2016-01-17 05:50:00",12.2,92.32,4,29.94,1.8
"2016-01-17 06:20:00",12.2,92.32,5,29.94,1.8
"2016-01-17 06:50:00",12.2,92.32,4,29.94,1.86
"2016-01-17 07:20:00",14,92.38,2,29.94,1.86
"2016-01-17 07:50:00",12.2,92.32,3,29.94,2.49
"2016-01-17 08:20:00",14,92.38,3,29.94,1.62
"2016-01-17 08:50:00",15.8,92.44,2,29.94,1.62
"2016-01-17 09:20:00",17.6,100,3,29.94,2.49
"2016-01-17 09:50:00",19.4,92.57,5,29.97,2.49
"2016-01-17 10:20:00",21.2,92.63,5,29.97,2.49
"2016-01-17 10:50:00",21.2,92.63,5,29.97,4.35
"2016-01-17 11:20:00",21.2,92.63,5,29.97,4.35
"2016-01-17 11:50:00",21.2,92.63,4,29.97,2.49
"2016-01-17 12:02:00",23,92.69,5,29.97,1.62
"2016-01-17 12:03:00",23,92.69,5,29.97,1.62
"2016-01-17 12:20:00",23,92.69,5,29.97,1.8
"2016-01-17 12:50:00",23,92.69,6,29.97,1.8
"2016-01-17 13:20:00",23,92.69,5,29.97,2.49
"2016-01-17 13:50:00",23,92.69,6,29.97,2.49
"2016-01-17 14:20:00",23,92.69,5,29.97,2.49
"2016-01-17 14:35:00",23,92.69,5,29.97,1.3
"2016-01-17 14:50:00",23,92.69,5,29.97,2.49
"2016-01-17 15:20:00",21.2,92.63,5,29.97,4.35
"2016-01-17 15:50:00",21.2,92.63,5,30,2.49
"2016-01-17 16:20:00",17.6,92.5,3,30,1.12
"2016-01-17 16:32:00",17.6,92.5,4,30,0.93
"2016-01-17 16:50:00",17.6,92.5,3,30,0.56
"2016-01-17 17:20:00",17.6,92.5,4,30,0.68
"2016-01-17 17:50:00",15.8,92.44,4,30,1.49
"2016-01-17 18:20:00",17.6,92.5,4,30,1.74
"2016-01-17 18:50:00",17.6,92.5,4,30,1.55
"2016-01-17 19:20:00",17.6,92.5,3,30,1.49
"2016-01-17 19:50:00",19.4,100,2,30,1.8
"2016-01-17 20:20:00",19.4,92.57,4,30,1.8
"2016-01-17 20:50:00",19.4,92.57,3,30.03,1.86
"2016-01-17 21:20:00",17.6,92.5,3,30.03,1.8
"2016-01-17 21:50:00",17.6,92.5,4,30.03,1.24
"2016-01-17 22:20:00",15.8,92.44,3,30.03,1.62
"2016-01-17 22:50:00",15.8,85.4,3,30.03,1.86
"2016-01-17 23:20:00",15.8,92.44,2,30.03,1.86
"2016-01-17 23:50:00",17.6,92.5,2,30.03,1.8
"2016-01-18 00:20:00",17.6,92.5,2,30.03,1.74
"2016-01-18 00:50:00",17.6,92.5,3,30.03,1.74
"2016-01-18 01:20:00",17.6,92.5,3,30.03,1.86
"2016-01-18 01:50:00",17.6,100,3,30.03,1.86
"2016-01-18 02:20:00",17.6,92.5,3,30.03,1.86
"2016-01-18 02:50:00",19.4,92.57,2,30.03,2.49
"2016-01-18 03:20:00",19.4,92.57,3,30.03,2.49
"2016-01-18 03:50:00",19.4,92.57,3,30.03,2.49
"2016-01-18 04:20:00",19.4,92.57,3,30.03,2.49
"2016-01-18 04:50:00",17.6,100,2,30.03,1.55
"2016-01-18 05:20:00",17.6,92.5,2,30.03,1.74
"2016-01-18 05:50:00",17.6,92.5,3,30.03,1.86
"2016-01-18 06:20:00",17.6,92.5,3,30.03,1.8
"2016-01-18 06:50:00",19.4,92.57,4,30.03,1.86
"2016-01-18 07:20:00",19.4,92.57,2,30.03,1.62
"2016-01-18 07:50:00",19.4,92.57,3,30.03,1.3
"2016-01-18 08:08:00",19.4,100,4,30.03,0.87
"2016-01-18 08:12:00",19.4,100,4,30.03,0.25
"2016-01-18 08:20:00",19.4,100,5,30.03,0.25
"2016-01-18 08:50:00",21.2,92.63,4,30.06,1.06
"2016-01-18 09:11:00",21.2,92.63,4,30.03,1.86
"2016-01-18 09:20:00",21.2,92.63,3,30.03,2.49
"2016-01-18 09:50:00",21.2,92.63,4,30.03,2.49
"2016-01-18 10:20:00",21.2,92.63,4,30.03,2.49
"2016-01-18 10:50:00",21.2,92.63,4,30.03,2.49
"2016-01-18 11:20:00",23,92.69,4,30,2.49
"2016-01-18 11:50:00",23,100,3,30,4.35
"2016-01-18 12:20:00",23,92.69,5,30,4.35
"2016-01-18 12:50:00",24.8,92.74,4,30,6.21
"2016-01-18 13:20:00",23,92.69,4,30,6.21
"2016-01-18 13:50:00",21.2,92.63,5,30,6.21
"2016-01-18 14:20:00",21.2,92.63,5,30,4.35
"2016-01-18 14:50:00",21.2,92.63,4,30,2.49
"2016-01-18 15:15:00",21.2,92.63,4,30,0.75
"2016-01-18 15:20:00",21.2,92.63,4,30,0.47
